epoch,weights_1,weights_2,weights_3
12597,0.07798492,0.025311122,-0.22139022
12598,0.077985294,0.025311153,-0.22139056
12599,0.0779857,0.025311504,-0.22139134
12600,0.0779854,0.025312172,-0.22139177
12601,0.07798509,0.025312945,-0.22139211
12602,0.0779852,0.025313739,-0.22139257
12603,0.077985495,0.025314515,-0.2213932
12604,0.077985846,0.025315285,-0.22139384
12605,0.07798618,0.025315871,-0.22139439
12606,0.07798642,0.025316324,-0.22139494
12607,0.077986635,0.025316749,-0.22139543
12608,0.07798668,0.025317157,-0.22139573
12609,0.07798731,0.025317583,-0.22139595
12610,0.07798794,0.02531808,-0.22139607
12611,0.07798863,0.025318457,-0.22139616
12612,0.07798967,0.025319004,-0.2213968
12613,0.07799101,0.02531933,-0.2213977
12614,0.0779924,0.025319772,-0.22139855
12615,0.07799372,0.02532031,-0.22139932
12616,0.07799493,0.02532081,-0.22140034
12617,0.077996135,0.025321342,-0.22140123
12618,0.077997245,0.025321906,-0.22140205
12619,0.07799811,0.025322095,-0.2214028
12620,0.07799921,0.025322683,-0.2214032
12621,0.0780002,0.025323225,-0.22140355
12622,0.07800142,0.025324028,-0.22140402
12623,0.07800284,0.025324862,-0.22140409
12624,0.078004114,0.025325634,-0.22140415
12625,0.07800527,0.025326366,-0.22140418
12626,0.07800613,0.025327185,-0.22140422
12627,0.07800715,0.025327768,-0.22140436
12628,0.0780081,0.025328193,-0.2214044
12629,0.07800933,0.025328528,-0.22140452
12630,0.07801046,0.02532877,-0.22140461
12631,0.0780115,0.02532897,-0.22140463
12632,0.078012444,0.02532916,-0.22140467
12633,0.07801357,0.02532929,-0.22140506
12634,0.07801498,0.025329243,-0.2214059
12635,0.07801625,0.025329204,-0.22140665
12636,0.078017846,0.025330048,-0.22140741
12637,0.0780194,0.025330836,-0.22140808
12638,0.07802079,0.025331687,-0.22140881
12639,0.07802217,0.025332548,-0.22140956
12640,0.07802368,0.025333185,-0.22141011
12641,0.07802502,0.025334006,-0.2214108
12642,0.07802628,0.025334988,-0.22141172
12643,0.07802773,0.025335731,-0.22141357
12644,0.07802904,0.025336418,-0.22141524
12645,0.07803024,0.02533698,-0.22141702
12646,0.07803137,0.025337504,-0.22141874
12647,0.07803259,0.025338173,-0.22142024
12648,0.078033835,0.025338953,-0.2214216
12649,0.078034915,0.025339685,-0.22142291
12650,0.07803596,0.025340363,-0.22142407
12651,0.07803685,0.025341041,-0.2214251
12652,0.07803772,0.025341608,-0.22142594
12653,0.07803991,0.025341872,-0.22142848
12654,0.07804184,0.025342181,-0.22143084
12655,0.07804362,0.02534304,-0.22143313
12656,0.07804527,0.0253441,-0.22143528
12657,0.078046784,0.025345065,-0.22143722
12658,0.07804826,0.025345797,-0.2214388
12659,0.07804957,0.025346577,-0.22144027
12660,0.0780498,0.025347922,-0.22144231
12661,0.07805011,0.025349032,-0.221444
12662,0.07804974,0.025350524,-0.22144558
12663,0.078049436,0.025351858,-0.22144702
12664,0.07804938,0.025353057,-0.22144847
12665,0.078049324,0.025354138,-0.22144978
12666,0.07804909,0.025355285,-0.22145116
12667,0.078048855,0.025356438,-0.2214525
12668,0.07804869,0.025357625,-0.22145355
12669,0.07804866,0.025358848,-0.22145452
12670,0.078049175,0.025359761,-0.22145538
12671,0.078049645,0.025360567,-0.22145617
12672,0.078050084,0.02536132,-0.22145687
12673,0.07805053,0.025362005,-0.22145754
12674,0.07805106,0.025362607,-0.22145888
12675,0.07805215,0.025363186,-0.22146092
12676,0.078053184,0.02536363,-0.22146265
12677,0.07805404,0.025363924,-0.22146428
12678,0.07805478,0.025364632,-0.22146595
12679,0.07805517,0.025365349,-0.22146797
12680,0.07805557,0.025366064,-0.22146979
12681,0.07805596,0.025366664,-0.22147152
12682,0.078056104,0.025367787,-0.22147311
12683,0.078056134,0.025368713,-0.22147377
12684,0.07805607,0.025369449,-0.22147444
12685,0.07805627,0.025369318,-0.22147426
12686,0.07805678,0.02536896,-0.22147419
12687,0.07805691,0.025368715,-0.22147432
12688,0.078058034,0.025370086,-0.22147268
12689,0.07805902,0.025371505,-0.22147126
12690,0.07805992,0.025372798,-0.22146997
12691,0.078061014,0.025373984,-0.22146882
12692,0.07806208,0.025375087,-0.22146778
12693,0.07806305,0.02537609,-0.22146687
12694,0.07806376,0.02537698,-0.2214653
12695,0.0780645,0.025377756,-0.22146392
12696,0.07806516,0.025378663,-0.22146274
12697,0.07806586,0.025379376,-0.22146167
12698,0.078066505,0.02538002,-0.2214607
12699,0.078067765,0.025380554,-0.2214597
12700,0.0780689,0.02538104,-0.22145882
12701,0.078069896,0.025381476,-0.221458
12702,0.07807083,0.025381994,-0.2214573
12703,0.07807162,0.025382577,-0.22145666
12704,0.078072295,0.025383115,-0.2214561
12705,0.07807296,0.025383633,-0.22145557
12706,0.07807366,0.025384014,-0.2214549
12707,0.07807412,0.025384644,-0.22145419
12708,0.07807476,0.025385259,-0.22145353
12709,0.07807509,0.02538603,-0.221453
12710,0.0780758,0.025386449,-0.22145241
12711,0.078075714,0.02538709,-0.22145204
12712,0.078075215,0.025387863,-0.22145224
12713,0.07807457,0.025388677,-0.22145228
12714,0.07807405,0.025389409,-0.22145233
12715,0.078073695,0.025390541,-0.22145225
12716,0.07807335,0.025391532,-0.22145222
12717,0.078073695,0.025391947,-0.22145185
12718,0.078074,0.025392307,-0.22145149
12719,0.07807429,0.0253926,-0.22145113
12720,0.07807464,0.025392879,-0.22145075
12721,0.078074984,0.025393186,-0.2214504
12722,0.078076065,0.025393585,-0.22145003
12723,0.078077495,0.0253938,-0.22145
12724,0.0780789,0.025393989,-0.2214498
12725,0.078080416,0.025394179,-0.22144964
12726,0.078081965,0.025394868,-0.22144862
12727,0.07808318,0.025395487,-0.2214475
12728,0.07808464,0.025396036,-0.22144637
12729,0.07808667,0.025395796,-0.22144558
12730,0.07808891,0.025395427,-0.22144483
12731,0.07809149,0.025395049,-0.22144353
12732,0.07809476,0.025394388,-0.2214428
12733,0.07809767,0.025393827,-0.22144218
12734,0.07810046,0.025393335,-0.22144166
12735,0.07810288,0.025392884,-0.2214413
12736,0.07810554,0.025392456,-0.22144082
12737,0.078107946,0.025392212,-0.22144042
12738,0.078110896,0.025391951,-0.22144029
12739,0.078113474,0.025390785,-0.22144099
12740,0.078115925,0.025389792,-0.22144148
12741,0.07811814,0.025388919,-0.22144192
12742,0.07812023,0.025388177,-0.22144225
12743,0.07812213,0.02538748,-0.22144242
12744,0.078123875,0.025386907,-0.2214426
12745,0.07812555,0.025386523,-0.22144282
12746,0.078127235,0.025386263,-0.22144301
12747,0.07812949,0.025386173,-0.22144315
12748,0.07813154,0.025386097,-0.22144327
12749,0.078133844,0.025386207,-0.22144344
12750,0.07813594,0.025386296,-0.22144362
12751,0.07813815,0.025386436,-0.22144389
12752,0.078140065,0.025386652,-0.22144417
12753,0.078141846,0.025386965,-0.22144447
12754,0.07814318,0.025387079,-0.22144434
12755,0.078144856,0.025387267,-0.22144412
12756,0.07814649,0.025387194,-0.22144352
12757,0.07814814,0.025386933,-0.22144271
12758,0.07814972,0.025386536,-0.22144213
12759,0.07815117,0.025386168,-0.22144157
12760,0.07815267,0.025385723,-0.22144105
12761,0.078154,0.025385454,-0.22144051
12762,0.07815522,0.025385242,-0.22144
12763,0.07815646,0.025384752,-0.22143875
12764,0.07815777,0.025384298,-0.22143762
12765,0.07815888,0.025384098,-0.22143674
12766,0.07815987,0.025383878,-0.22143593
12767,0.07816073,0.025383608,-0.22143511
12768,0.07816144,0.025383465,-0.22143452
12769,0.07816209,0.025383355,-0.22143371
12770,0.07816267,0.025383437,-0.22143297
12771,0.07816311,0.025383353,-0.22143228
12772,0.07816352,0.025383353,-0.2214317
12773,0.07816391,0.025383307,-0.2214312
12774,0.078164406,0.025383312,-0.22143061
12775,0.078164734,0.025383268,-0.22143006
12776,0.07816456,0.02538335,-0.22142959
12777,0.078164354,0.025383,-0.22142875
12778,0.0781641,0.025382595,-0.22142802
12779,0.078163885,0.025382183,-0.22142738
12780,0.07816413,0.025382012,-0.2214275
12781,0.07816451,0.025381846,-0.2214277
12782,0.07816565,0.025381481,-0.22142841
12783,0.07816655,0.025381772,-0.22142917
12784,0.07816741,0.025382077,-0.22142978
12785,0.078168124,0.02538263,-0.2214303
12786,0.07816877,0.02538313,-0.2214307
12787,0.07816936,0.025383642,-0.22143102
12788,0.07816999,0.02538425,-0.22143121
12789,0.0781701,0.025384096,-0.2214316
12790,0.07817022,0.02538397,-0.22143194
12791,0.07816993,0.025384396,-0.22143252
12792,0.07816973,0.025384916,-0.22143275
12793,0.07816949,0.025385266,-0.2214328
12794,0.078169346,0.025385546,-0.22143288
12795,0.07816928,0.025385724,-0.22143301
12796,0.078169644,0.025385732,-0.22143346
12797,0.07817,0.025385728,-0.22143388
12798,0.078170344,0.025385791,-0.22143424
12799,0.07817071,0.025386207,-0.22143503
12800,0.07817038,0.025386928,-0.22143547
12801,0.078170046,0.025387751,-0.22143582
12802,0.07817013,0.02538858,-0.22143628
12803,0.0781704,0.02538938,-0.22143687
12804,0.07817072,0.025390172,-0.22143748
12805,0.07817102,0.025390778,-0.221438
12806,0.07817124,0.025391247,-0.22143853
12807,0.07817144,0.025391685,-0.22143899
12808,0.07817147,0.025392087,-0.22143924
12809,0.07817208,0.025392506,-0.22143945
12810,0.07817268,0.025392992,-0.22143956
12811,0.07817336,0.025393365,-0.22143961
12812,0.07817438,0.025393913,-0.22144024
12813,0.07817571,0.025394242,-0.22144112
12814,0.07817708,0.025394687,-0.22144195
12815,0.078178376,0.02539523,-0.22144273
12816,0.07817956,0.025395745,-0.22144373
12817,0.078180745,0.025396293,-0.22144462
12818,0.07818184,0.025396867,-0.22144543
12819,0.07818269,0.02539703,-0.22144616
12820,0.07818377,0.025397629,-0.22144654
12821,0.07818474,0.02539818,-0.2214469
12822,0.07818594,0.025398947,-0.22144736
12823,0.078187354,0.025399756,-0.22144744
12824,0.07818862,0.025400503,-0.2214475
12825,0.07818978,0.02540121,-0.22144753
12826,0.07819066,0.025402008,-0.22144759
12827,0.07819168,0.025402576,-0.22144772
12828,0.07819263,0.025402993,-0.22144777
12829,0.07819384,0.025403315,-0.22144789
12830,0.07819496,0.02540355,-0.22144797
12831,0.07819598,0.025403744,-0.22144799
12832,0.07819692,0.025403928,-0.22144803
12833,0.078198016,0.025404058,-0.22144842
12834,0.0781994,0.025404064,-0.22144929
12835,0.07820065,0.025404071,-0.22145008
12836,0.078202225,0.02540496,-0.22145085
12837,0.078203775,0.025405787,-0.22145154
12838,0.078205146,0.025406683,-0.22145228
12839,0.07820651,0.025407583,-0.22145304
12840,0.078208014,0.025408251,-0.2214536
12841,0.078209385,0.025409073,-0.2214543
12842,0.078210674,0.025410032,-0.22145523
12843,0.07821215,0.025410708,-0.22145705
12844,0.078213476,0.025411332,-0.22145869
12845,0.078214705,0.02541184,-0.22146045
12846,0.07821585,0.025412327,-0.22146213
12847,0.07821711,0.025412964,-0.2214636
12848,0.07821837,0.025413707,-0.22146493
12849,0.078219466,0.0254144,-0.22146621
12850,0.07822051,0.025415044,-0.22146736
12851,0.07822141,0.025415694,-0.22146837
12852,0.078222275,0.025416236,-0.2214692
12853,0.078224555,0.025416449,-0.22147162
12854,0.07822657,0.025416715,-0.22147387
12855,0.07822843,0.025417497,-0.22147602
12856,0.07823014,0.02541848,-0.22147803
12857,0.07823171,0.025419379,-0.22147986
12858,0.078233235,0.025420032,-0.22148135
12859,0.07823459,0.025420744,-0.22148274
12860,0.07823474,0.025422009,-0.22148475
12861,0.078234985,0.02542304,-0.2214864
12862,0.078234605,0.025424471,-0.22148795
12863,0.078234285,0.025425749,-0.22148938
12864,0.07823422,0.0254269,-0.22149082
12865,0.078234166,0.025427938,-0.22149211
12866,0.07823394,0.025429036,-0.22149347
12867,0.0782337,0.025430145,-0.2214948
12868,0.07823352,0.025431294,-0.2214958
12869,0.07823347,0.025432486,-0.22149675
12870,0.07823397,0.025433382,-0.22149757
12871,0.07823441,0.02543418,-0.22149833
12872,0.07823483,0.025434922,-0.22149901
12873,0.07823525,0.025435599,-0.22149967
12874,0.07823577,0.025436185,-0.221501
12875,0.078236856,0.025436975,-0.22150305
12876,0.078237884,0.025437614,-0.2215048
12877,0.07823873,0.025438081,-0.22150642
12878,0.07823946,0.025438908,-0.22150809
12879,0.07823984,0.025439736,-0.2215101
12880,0.07824022,0.025440548,-0.22151192
12881,0.07824059,0.025441244,-0.22151363
12882,0.078240715,0.025442418,-0.22151524
12883,0.07824062,0.025443321,-0.22151591
12884,0.07824043,0.025444038,-0.2215166
12885,0.078240514,0.025443878,-0.22151639
12886,0.0782409,0.025443494,-0.2215163
12887,0.07824092,0.02544322,-0.2215164
12888,0.078241944,0.025444547,-0.22151478
12889,0.078242846,0.025445908,-0.22151338
12890,0.07824367,0.025447147,-0.2215121
12891,0.07824469,0.025448289,-0.22151095
12892,0.07824571,0.025449358,-0.22150992
12893,0.07824662,0.025450334,-0.22150902
12894,0.078247294,0.025451185,-0.22150747
12895,0.07824798,0.025451934,-0.2215061
12896,0.07824859,0.025452811,-0.22150493
12897,0.078249246,0.025453515,-0.22150385
12898,0.07824986,0.025454149,-0.22150289
12899,0.078251064,0.025454678,-0.2215019
12900,0.07825215,0.025455158,-0.22150102
12901,0.07825311,0.025455592,-0.2215002
12902,0.07825401,0.025456108,-0.22149952
12903,0.07825477,0.025456693,-0.22149888
12904,0.07825542,0.025457231,-0.22149831
12905,0.078256056,0.02545775,-0.2214978
12906,0.078256726,0.025458097,-0.22149715
12907,0.07825706,0.025458753,-0.2214964
12908,0.078257605,0.025459392,-0.22149572
12909,0.07825785,0.025460178,-0.22149515
12910,0.07825846,0.025460623,-0.22149454
12911,0.07825833,0.02546131,-0.2214941
12912,0.07825781,0.025462117,-0.22149418
12913,0.07825714,0.02546296,-0.22149417
12914,0.07825662,0.025463706,-0.22149415
12915,0.07825625,0.025464814,-0.221494
12916,0.07825589,0.025465783,-0.22149391
12917,0.07825619,0.025466155,-0.22149357
12918,0.07825646,0.025466481,-0.22149324
12919,0.07825671,0.025466746,-0.22149292
12920,0.078257024,0.025467,-0.22149256
12921,0.07825733,0.025467299,-0.22149223
12922,0.078258306,0.025467714,-0.22149184
12923,0.07825961,0.025467936,-0.22149181
12924,0.0782609,0.025468126,-0.22149162
12925,0.07826231,0.0254683,-0.22149147
12926,0.07826375,0.025468975,-0.22149049
12927,0.07826487,0.02546958,-0.22148941
12928,0.078266226,0.025470119,-0.22148833
12929,0.07826819,0.025469888,-0.2214876
12930,0.07827038,0.02546953,-0.22148691
12931,0.0782729,0.025469197,-0.2214857
12932,0.078276075,0.025468584,-0.22148514
12933,0.0782789,0.025468066,-0.22148466
12934,0.078281604,0.025467612,-0.22148429
12935,0.078283966,0.025467195,-0.22148405
12936,0.07828657,0.025466794,-0.22148368
12937,0.07828894,0.025466565,-0.22148335
12938,0.07829182,0.025466263,-0.22148329
12939,0.07829424,0.02546489,-0.22148408
12940,0.07829656,0.025463708,-0.22148465
12941,0.07829865,0.025462663,-0.22148517
12942,0.07830063,0.025461761,-0.22148556
12943,0.07830244,0.02546092,-0.22148578
12944,0.07830412,0.025460225,-0.221486
12945,0.078305736,0.025459731,-0.22148626
12946,0.07830736,0.025459347,-0.22148648
12947,0.0783097,0.025459051,-0.2214866
12948,0.07831182,0.025458788,-0.22148672
12949,0.07831418,0.025458716,-0.22148688
12950,0.078316316,0.025458641,-0.22148706
12951,0.078318566,0.02545863,-0.22148731
12952,0.07832052,0.025458703,-0.22148758
12953,0.07832233,0.0254589,-0.22148786
12954,0.0783237,0.025458783,-0.2214876
12955,0.07832545,0.025458764,-0.22148724
12956,0.07832706,0.025458498,-0.22148654
12957,0.07832868,0.025458083,-0.22148563
12958,0.07833023,0.025457554,-0.22148496
12959,0.07833166,0.025457062,-0.22148432
12960,0.078333125,0.025456518,-0.22148372
12961,0.07833443,0.02545617,-0.2214831
12962,0.078335635,0.025455885,-0.22148253
12963,0.078336835,0.025455326,-0.22148123
12964,0.078338094,0.02545481,-0.22148007
12965,0.07833917,0.02545455,-0.22147916
12966,0.07834012,0.02545427,-0.22147834
12967,0.07834095,0.02545394,-0.22147751
12968,0.078341626,0.025453744,-0.2214769
12969,0.07834225,0.025453586,-0.22147611
12970,0.0783428,0.025453636,-0.22147538
12971,0.07834322,0.025453536,-0.22147469
12972,0.078343615,0.025453523,-0.22147411
12973,0.07834399,0.025453469,-0.2214736
12974,0.07834447,0.025453469,-0.22147302
12975,0.07834479,0.025453418,-0.22147249
12976,0.07834461,0.025453473,-0.22147201
12977,0.078344434,0.02545311,-0.22147119
12978,0.078344196,0.025452714,-0.2214705
12979,0.078343995,0.025452314,-0.2214699
12980,0.07834424,0.025452152,-0.22147007
12981,0.07834462,0.025451994,-0.22147031
12982,0.07834575,0.02545163,-0.22147109
12983,0.078346655,0.025451938,-0.22147189
12984,0.07834751,0.025452252,-0.22147255
12985,0.078348234,0.02545305,-0.22147313
12986,0.07834888,0.025453767,-0.22147359
12987,0.07834947,0.025454484,-0.22147395
12988,0.078350104,0.025455289,-0.22147419
12989,0.078350194,0.025455335,-0.22147465
12990,0.07835029,0.025455384,-0.22147506
12991,0.07834999,0.02545596,-0.2214757
12992,0.07834978,0.025456613,-0.221476
12993,0.07834952,0.02545709,-0.22147614
12994,0.07834937,0.025457485,-0.22147627
12995,0.078349285,0.025457762,-0.22147647
12996,0.07834964,0.025457863,-0.22147696
12997,0.07835,0.025457941,-0.22147742
12998,0.07835034,0.025458079,-0.22147782
12999,0.07835071,0.025458591,-0.22147866
13000,0.078350395,0.025459375,-0.22147913
13001,0.078350075,0.02546026,-0.2214795
13002,0.078350194,0.025461145,-0.22148
13003,0.078350484,0.025461985,-0.22148061
13004,0.078350835,0.025462816,-0.22148122
13005,0.078351185,0.02546346,-0.22148173
13006,0.07835143,0.025463967,-0.22148225
13007,0.078351654,0.025464438,-0.2214827
13008,0.078351706,0.025464866,-0.22148293
13009,0.0783523,0.025465306,-0.22148313
13010,0.07835289,0.025465807,-0.22148322
13011,0.07835354,0.025466183,-0.22148326
13012,0.07835453,0.025466736,-0.22148392
13013,0.078355804,0.025467105,-0.22148485
13014,0.078357115,0.025467599,-0.22148575
13015,0.07835836,0.025468191,-0.22148657
13016,0.0783595,0.025468752,-0.22148761
13017,0.07836065,0.025469335,-0.22148854
13018,0.0783617,0.025469944,-0.22148938
13019,0.07836251,0.025470141,-0.22149014
13020,0.07836355,0.025470782,-0.22149056
13021,0.0783645,0.025471373,-0.22149093
13022,0.07836567,0.025472172,-0.22149143
13023,0.07836705,0.025473004,-0.22149153
13024,0.078368284,0.025473783,-0.2214916
13025,0.07836942,0.025474515,-0.22149166
13026,0.078370266,0.02547529,-0.22149174
13027,0.07837126,0.025475822,-0.2214919
13028,0.07837218,0.025476212,-0.22149199
13029,0.078373365,0.025476523,-0.22149211
13030,0.07837447,0.025476746,-0.2214922
13031,0.07837547,0.025476957,-0.22149222
13032,0.0783764,0.025477158,-0.22149225
13033,0.07837747,0.0254773,-0.22149262
13034,0.078378834,0.02547731,-0.22149347
13035,0.07838006,0.025477322,-0.22149424
13036,0.0783816,0.025478218,-0.22149503
13037,0.07838311,0.025479052,-0.22149572
13038,0.078384444,0.02547997,-0.22149646
13039,0.07838578,0.025480894,-0.22149724
13040,0.07838725,0.025481543,-0.22149782
13041,0.0783886,0.025482334,-0.22149852
13042,0.07838987,0.025483299,-0.22149944
13043,0.0783913,0.02548399,-0.22150122
13044,0.07839258,0.025484627,-0.22150283
13045,0.078393765,0.025485149,-0.22150455
13046,0.078394875,0.025485652,-0.22150622
13047,0.078396104,0.025486307,-0.22150767
13048,0.078397326,0.025487063,-0.22150898
13049,0.0783984,0.02548777,-0.22151023
13050,0.07839942,0.025488427,-0.22151135
13051,0.0784003,0.025489092,-0.22151235
13052,0.07840115,0.025489638,-0.22151314
13053,0.078403346,0.025489861,-0.22151525
13054,0.078405276,0.02549014,-0.22151722
13055,0.078407064,0.02549089,-0.22151911
13056,0.0784087,0.025491819,-0.2215209
13057,0.0784102,0.025492668,-0.22152254
13058,0.078411646,0.025493287,-0.22152387
13059,0.078412935,0.025493968,-0.2215251
13060,0.07841304,0.02549517,-0.22152694
13061,0.07841324,0.025496144,-0.22152843
13062,0.07841286,0.025497518,-0.22152983
13063,0.07841254,0.025498744,-0.22153111
13064,0.07841247,0.025499845,-0.22153242
13065,0.07841242,0.025500838,-0.2215336
13066,0.0784122,0.02550189,-0.22153483
13067,0.078411944,0.025502967,-0.22153604
13068,0.07841176,0.025504079,-0.22153696
13069,0.078411706,0.025505232,-0.22153781
13070,0.07841219,0.025506103,-0.22153857
13071,0.078412615,0.025506869,-0.22153927
13072,0.07841302,0.025507584,-0.2215399
13073,0.07841343,0.025508234,-0.22154051
13074,0.07841392,0.025508804,-0.2215418
13075,0.07841495,0.025509557,-0.2215438
13076,0.07841591,0.025510158,-0.22154549
13077,0.0784167,0.025510592,-0.22154707
13078,0.078417376,0.025511375,-0.22154868
13079,0.0784177,0.025512157,-0.22155066
13080,0.07841804,0.025512932,-0.22155245
13081,0.07841836,0.025513599,-0.22155413
13082,0.078418456,0.025514742,-0.22155571
13083,0.07841836,0.025515629,-0.2215564
13084,0.07841817,0.025516331,-0.2215571
13085,0.078418255,0.025516152,-0.22155687
13086,0.07841864,0.02551576,-0.22155678
13087,0.07841868,0.025515474,-0.22155686
13088,0.07841963,0.025516907,-0.22155525
13089,0.07842047,0.025518361,-0.22155385
13090,0.07842124,0.025519684,-0.22155257
13091,0.07842224,0.025520906,-0.22155154
13092,0.078423224,0.025522053,-0.22155061
13093,0.07842411,0.025523096,-0.22154981
13094,0.07842477,0.025524,-0.22154838
13095,0.078425445,0.0255248,-0.2215471
13096,0.07842605,0.025525717,-0.22154601
13097,0.0784267,0.02552646,-0.22154503
13098,0.0784273,0.025527129,-0.22154413
13099,0.078428484,0.025527678,-0.22154321
13100,0.07842956,0.025528178,-0.22154239
13101,0.0784305,0.025528627,-0.22154163
13102,0.078431375,0.025529122,-0.22154099
13103,0.078432105,0.025529701,-0.22154039
13104,0.07843273,0.025530234,-0.22153987
13105,0.078433335,0.025530746,-0.2215394
13106,0.078433976,0.025531102,-0.22153878
13107,0.07843429,0.025531765,-0.22153808
13108,0.07843481,0.02553241,-0.22153743
13109,0.07843504,0.025533253,-0.22153689
13110,0.07843564,0.025533756,-0.22153631
13111,0.078435406,0.025534496,-0.22153567
13112,0.07843482,0.025535336,-0.22153556
13113,0.07843407,0.025536198,-0.22153541
13114,0.07843348,0.025536962,-0.22153527
13115,0.07843304,0.025538059,-0.221535
13116,0.07843262,0.025539016,-0.2215348
13117,0.078432865,0.02553944,-0.22153434
13118,0.07843307,0.025539808,-0.22153391
13119,0.07843327,0.025540113,-0.22153349
13120,0.078433536,0.0255404,-0.22153306
13121,0.07843381,0.025540732,-0.22153266
13122,0.07843469,0.025541214,-0.2215322
13123,0.0784359,0.02554153,-0.22153209
13124,0.0784371,0.025541812,-0.22153185
13125,0.07843842,0.025542013,-0.22153164
13126,0.07843973,0.02554286,-0.22153065
13127,0.07844068,0.025543619,-0.22152956
13128,0.07844187,0.0255443,-0.22152847
13129,0.078443676,0.025544256,-0.22152777
13130,0.0784457,0.025544083,-0.22152711
13131,0.07844813,0.025543906,-0.22152595
13132,0.0784512,0.025543442,-0.22152545
13133,0.07845393,0.025543064,-0.22152501
13134,0.07845654,0.025542723,-0.22152467
13135,0.078458816,0.025542408,-0.22152446
13136,0.07846138,0.025542123,-0.22152412
13137,0.07846374,0.025542013,-0.22152382
13138,0.078466594,0.025541825,-0.22152379
13139,0.07846899,0.025540557,-0.22152461
13140,0.07847129,0.025539469,-0.2215252
13141,0.07847336,0.02553851,-0.22152576
13142,0.07847532,0.025537688,-0.22152618
13143,0.078477114,0.025536917,-0.22152643
13144,0.078478776,0.025536284,-0.22152667
13145,0.07848037,0.025535844,-0.22152694
13146,0.078481995,0.025535494,-0.22152719
13147,0.07848414,0.025535315,-0.22152735
13148,0.078486085,0.025535159,-0.2215275
13149,0.07848827,0.025535183,-0.22152768
13150,0.07849024,0.025535198,-0.22152786
13151,0.07849236,0.025535258,-0.22152811
13152,0.0784942,0.025535386,-0.22152838
13153,0.07849591,0.025535641,-0.22152866
13154,0.078497216,0.025535554,-0.2215284
13155,0.078498855,0.025535578,-0.22152805
13156,0.07850037,0.025535379,-0.22152737
13157,0.0785019,0.025535008,-0.22152649
13158,0.078503385,0.025534524,-0.22152585
13159,0.078504734,0.025534073,-0.22152524
13160,0.07850613,0.025533572,-0.22152467
13161,0.07850736,0.025533274,-0.22152406
13162,0.07850849,0.025533034,-0.22152351
13163,0.07850962,0.02553254,-0.22152229
13164,0.0785108,0.025532084,-0.22152118
13165,0.07851178,0.02553185,-0.22152032
13166,0.07851267,0.025531597,-0.22151954
13167,0.07851343,0.025531286,-0.22151874
13168,0.07851405,0.025531111,-0.22151816
13169,0.07851462,0.02553097,-0.22151741
13170,0.07851511,0.025531055,-0.22151668
13171,0.078515515,0.025530996,-0.22151603
13172,0.078515895,0.025531022,-0.22151548
13173,0.07851626,0.025530977,-0.22151498
13174,0.07851674,0.025530986,-0.22151442
13175,0.07851706,0.025530946,-0.2215139
13176,0.078516886,0.025531009,-0.22151344
13177,0.07851671,0.025530668,-0.22151265
13178,0.07851645,0.025530303,-0.22151199
13179,0.07851624,0.025529934,-0.22151141
13180,0.078516476,0.025529895,-0.2215116
13181,0.07851685,0.025529843,-0.22151187
13182,0.07851797,0.02552958,-0.2215131
13183,0.078518875,0.025529964,-0.22151431
13184,0.07851973,0.02553035,-0.22151531
13185,0.07852046,0.025531193,-0.22151619
13186,0.07852112,0.025531944,-0.22151694
13187,0.078521706,0.0255327,-0.22151755
13188,0.07852237,0.025533555,-0.221518
13189,0.078522496,0.025533687,-0.22151867
13190,0.07852262,0.025533812,-0.22151926
13191,0.078522354,0.025534455,-0.22152005
13192,0.07852216,0.025535135,-0.2215205
13193,0.078521915,0.025535652,-0.22152077
13194,0.078521766,0.025536086,-0.22152103
13195,0.078521684,0.025536409,-0.22152133
13196,0.07852205,0.025536548,-0.22152194
13197,0.078522414,0.025536664,-0.22152251
13198,0.07852276,0.025536837,-0.221523
13199,0.07852313,0.025537377,-0.22152391
13200,0.07852283,0.025538167,-0.22152448
13201,0.078522526,0.025539067,-0.22152494
13202,0.07852266,0.025539948,-0.22152549
13203,0.078522965,0.025540777,-0.22152615
13204,0.07852332,0.025541596,-0.2215268
13205,0.07852368,0.025542231,-0.22152735
13206,0.078523956,0.025542727,-0.2215279
13207,0.07852421,0.025543189,-0.2215284
13208,0.078524284,0.025543608,-0.22152866
13209,0.07852489,0.02554405,-0.22152887
13210,0.078525476,0.025544547,-0.22152898
13211,0.078526124,0.025544915,-0.22152902
13212,0.07852711,0.025545465,-0.22152968
13213,0.07852839,0.025545828,-0.22153062
13214,0.07852971,0.02554633,-0.22153148
13215,0.07853097,0.025546936,-0.22153229
13216,0.078532115,0.025547504,-0.2215333
13217,0.07853328,0.025548086,-0.2215342
13218,0.07853434,0.02554868,-0.221535
13219,0.07853517,0.025548872,-0.22153573
13220,0.07853624,0.025549425,-0.22153613
13221,0.0785372,0.025549937,-0.22153649
13222,0.078538366,0.025550708,-0.22153696
13223,0.078539744,0.02555154,-0.22153707
13224,0.07854098,0.02555232,-0.22153714
13225,0.078542106,0.025553051,-0.22153713
13226,0.078542955,0.025553828,-0.22153713
13227,0.07854394,0.02555437,-0.22153723
13228,0.07854485,0.025554763,-0.22153728
13229,0.07854601,0.025555106,-0.22153738
13230,0.07854709,0.025555346,-0.22153746
13231,0.07854808,0.025555573,-0.22153746
13232,0.07854899,0.025555784,-0.22153749
